Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
,18322,,pennsylvania,600,monroe,
,18018,,pennsylvania,1100,lehigh,
,19438,,pennsylvania,400,montgomery,
,19403,,pennsylvania,2512,montgomery,
,13323,,new york,1250,oneida,
,18015,,pennsylvania,6164,lehigh,
,19406,,pennsylvania,15050,montgomery,
,19086,,pennsylvania,500,delaware,
,18017,,pennsylvania,6500,northampton,
,13480,,new york,25,madison,
,19008,,pennsylvania,673,delaware,
,19085,,pennsylvania,10150,montgomery,
,19081,,pennsylvania,500,delaware,
,18969,,pennsylvania,450,montgomery,
,19094,,pennsylvania,1000,delaware,
,19064,,pennsylvania,850,delaware,
,18020,,pennsylvania,5278,northampton,
,19010,,pennsylvania,69350,montgomery,
,19033,,pennsylvania,2700,delaware,
,8085,,new jersey,300,salem,
,18055,,pennsylvania,1000,northampton,
,18370,,pennsylvania,15000,monroe,
,18064,,pennsylvania,950,northampton,
,13492,,new york,250,oneida,
,18960,,pennsylvania,28540,bucks,
,19041,,pennsylvania,36600,montgomery,
,19083,,pennsylvania,7775,delaware,
,19428,,pennsylvania,28150,montgomery,
,19026,,pennsylvania,534,delaware,
,19003,,pennsylvania,10250,montgomery,
,19018,,pennsylvania,200,delaware,
,19036,,pennsylvania,1000,delaware,
,19462,,pennsylvania,3130,montgomery,
,19446,,pennsylvania,10301,montgomery,
,13413,,new york,3000,oneida,
,19968,,delaware,307,sussex,
,19035,,pennsylvania,190605,montgomery,
,19422,,pennsylvania,5510,montgomery,
,19096,,pennsylvania,1300,montgomery,
,18323,,pennsylvania,1000,monroe,
,19082,,pennsylvania,250,delaware,
,18045,,pennsylvania,3913,northampton,
,19437,,pennsylvania,8950,montgomery,
,18360,,pennsylvania,628,monroe,
,18944,,pennsylvania,1500,bucks,
,19072,,pennsylvania,4400,montgomery,
,18072,,pennsylvania,37836,northampton,
,19444,,pennsylvania,500,montgomery,
,18431,,pennsylvania,6950,wayne,
,19066,,pennsylvania,5700,montgomery,
,19454,,pennsylvania,3000,montgomery,
,8302,,new jersey,1450,salem,
,13335,,new york,250,otsego,
,19966,,delaware,1250,sussex,
,8066,,new jersey,500,gloucester,
,19004,,pennsylvania,5450,montgomery,
,19951,,delaware,102,sussex,
,19153,,pennsylvania,350,philadelphia,
,19139,,pennsylvania,1000,philadelphia,
,13501,,new york,4700,oneida,
,18040,,pennsylvania,3700,northampton,
,19128,,pennsylvania,1250,philadelphia,
,18042,,pennsylvania,1175,northampton,
,8062,,new jersey,1300,gloucester,
,19002,,pennsylvania,11794,montgomery,
,19118,,pennsylvania,4200,philadelphia,
,18914,,pennsylvania,750,bucks,
,8061,,new jersey,500,gloucester,
,19034,,pennsylvania,1780,montgomery,
,19104,,pennsylvania,4000,philadelphia,
,21811,,maryland,230,worcester,
,18013,,pennsylvania,2201,northampton,
,19075,,pennsylvania,250,montgomery,
,19145,,pennsylvania,250,philadelphia,
,19146,,pennsylvania,19200,philadelphia,
,19103,,pennsylvania,56200,philadelphia,
,19130,,pennsylvania,2250,philadelphia,
,19144,,pennsylvania,500,philadelphia,
,19038,,pennsylvania,13150,montgomery,
,13304,,new york,1000,oneida,
,19102,,pennsylvania,10325,philadelphia,
,19107,,pennsylvania,800,philadelphia,
,19147,,pennsylvania,4950,philadelphia,
,8090,,new jersey,2723,gloucester,
,19123,,pennsylvania,510,philadelphia,
,19106,,pennsylvania,10350,philadelphia,
,13660,,new york,250,st. lawrence,
,19044,,pennsylvania,2500,montgomery,
,18428,,pennsylvania,250,pike,
,18976,,pennsylvania,703,bucks,
,8096,,new jersey,4366,gloucester,
,18901,,pennsylvania,4623,bucks,
,19001,,pennsylvania,500,montgomery,
,19027,,pennsylvania,203,montgomery,
,19090,,pennsylvania,30000,montgomery,
,19120,,pennsylvania,365,philadelphia,
,18947,,pennsylvania,5700,bucks,
,8030,,new jersey,1000,camden,
,8103,,new jersey,3500,camden,
,18343,,pennsylvania,2700,northampton,
,19046,,pennsylvania,5950,montgomery,
,8080,,new jersey,2500,gloucester,
,19012,,pennsylvania,41,montgomery,
,8848,,new jersey,1450,hunterdon,
,18356,,pennsylvania,250,monroe,
,19971,,delaware,7740,sussex,
,18902,,pennsylvania,9572,bucks,
,18974,,pennsylvania,1250,bucks,
,19111,,pennsylvania,1000,philadelphia,
,21842,,maryland,250,worcester,
,19009,,pennsylvania,200,montgomery,
,8108,,new jersey,13,camden,
,18925,,pennsylvania,250,bucks,
,19006,,pennsylvania,2063,montgomery,
,19930,,delaware,500,sussex,
,8110,,new jersey,1850,camden,
,8012,,new jersey,1100,camden,
,8007,,new jersey,250,camden,
,13820,,new york,445,delaware,
,19115,,pennsylvania,1500,philadelphia,
,8033,,new jersey,20300,camden,
,8332,,new jersey,750,cumberland,
,19136,,pennsylvania,265,philadelphia,
,8360,,new jersey,4000,atlantic,
,19116,,pennsylvania,500,philadelphia,
,18966,,pennsylvania,750,bucks,
,18954,,pennsylvania,220,bucks,
,19114,,pennsylvania,80,philadelphia,
,8034,,new jersey,1000,camden,
,8077,,new jersey,5477,burlington,
,7882,,new jersey,2700,warren,
,18938,,pennsylvania,11983,bucks,
,8081,,new jersey,2816,gloucester,
,19053,,pennsylvania,750,bucks,
,19154,,pennsylvania,1025,philadelphia,
,8003,,new jersey,10500,camden,
,8361,,new jersey,211,cumberland,
,8026,,new jersey,500,camden,
,8559,,new jersey,500,hunterdon,
,7825,,new jersey,500,warren,
,8867,,new jersey,1000,hunterdon,
,8043,,new jersey,495,camden,
,18328,,pennsylvania,500,pike,
,8075,,new jersey,3300,burlington,
,8057,,new jersey,88500,burlington,
,18940,,pennsylvania,8510,bucks,
,19020,,pennsylvania,700,bucks,
,8530,,new jersey,11050,mercer,
,12792,,new york,250,sullivan,
,8204,,new jersey,5700,cape may,
,13326,,new york,1250,otsego,
,8826,,new jersey,470,hunterdon,
,8010,,new jersey,2700,burlington,
,19047,,pennsylvania,10750,bucks,
,7865,,new jersey,250,warren,
,8053,,new jersey,4760,burlington,
,8054,,new jersey,2850,burlington,
,8801,,new jersey,1000,hunterdon,
,18977,,pennsylvania,1000,bucks,
,13662,,new york,250,st. lawrence,
,12732,,new york,250,sullivan,
,13468,,new york,250,otsego,
,19007,,pennsylvania,5400,bucks,
,8822,,new jersey,1501,hunterdon,
,8551,,new jersey,500,hunterdon,
,19030,,pennsylvania,8100,bucks,
,8016,,new jersey,1000,burlington,
,8210,,new jersey,2700,cape may,
,7840,,new jersey,5650,warren,
,12783,,new york,20,sullivan,
,8833,,new jersey,250,hunterdon,
,8628,,new jersey,2900,mercer,
,8260,,new jersey,1300,cape may,
,19054,,pennsylvania,153,bucks,
,7830,,new jersey,250,hunterdon,
,8055,,new jersey,7600,burlington,
,19067,,pennsylvania,7950,bucks,
,8048,,new jersey,4250,burlington,
,8518,,new jersey,1000,burlington,
,7860,,new jersey,8000,sussex,
,8270,,new jersey,1000,cape may,
,8060,,new jersey,250,burlington,
,8534,,new jersey,3951,mercer,
,7853,,new jersey,6440,morris,
,8525,,new jersey,2500,mercer,
,8037,,new jersey,3731,atlantic,
,8889,,new jersey,1000,hunterdon,
,8608,,new jersey,24650,mercer,
,8247,,new jersey,250,cape may,
,8330,,new jersey,250,atlantic,
,7821,,new jersey,549,warren,
,8648,,new jersey,4901,mercer,
,8202,,new jersey,500,cape may,
,8853,,new jersey,1000,somerset,
,7979,,new jersey,450,somerset,
,12777,,new york,500,sullivan,
,8558,,new jersey,2700,mercer,
,8022,,new jersey,750,burlington,
,8088,,new jersey,4849,burlington,
,12701,,new york,1500,sullivan,
,8619,,new jersey,1580,mercer,
,7848,,new jersey,250,sussex,
,7930,,new jersey,950,morris,
,8041,,new jersey,3500,burlington,
,7934,,new jersey,1750,somerset,
,13655,,new york,10300,franklin,
,8620,,new jersey,3700,burlington,
,8542,,new jersey,2700,mercer,
,8690,,new jersey,250,mercer,
,7850,,new jersey,230,morris,
,7977,,new jersey,250,somerset,
,12759,,new york,3,sullivan,
,7921,,new jersey,3500,somerset,
,7876,,new jersey,250,morris,
,8844,,new jersey,1500,somerset,
,8540,,new jersey,29695,middlesex,
,7931,,new jersey,13400,morris,
,8502,,new jersey,3500,somerset,
,8876,,new jersey,6165,somerset,
,7871,,new jersey,5400,sussex,
,12779,,new york,234,sullivan,
,8807,,new jersey,23641,somerset,
,8215,,new jersey,269,burlington,
,7847,,new jersey,500,morris,
,8528,,new jersey,1000,middlesex,
,7849,,new jersey,220,sussex,
,8550,,new jersey,4420,mercer,
,7461,,new jersey,859,sussex,
,8244,,new jersey,2000,atlantic,
,8234,,new jersey,250,atlantic,
,7945,,new jersey,20334,morris,
,8226,,new jersey,2000,cape may,
,8691,,new jersey,2000,mercer,
,8536,,new jersey,1500,middlesex,
,7885,,new jersey,4600,morris,
,8561,,new jersey,250,mercer,
,7924,,new jersey,23934,somerset,
,7869,,new jersey,11700,morris,
,8221,,new jersey,1500,atlantic,
,7926,,new jersey,3000,morris,
,7920,,new jersey,25337,morris,
,7801,,new jersey,1200,morris,
,8836,,new jersey,1000,somerset,
,10998,,new york,250,orange,
,8852,,new jersey,1000,middlesex,
,8805,,new jersey,250,somerset,
,8019,,new jersey,6200,burlington,
,8403,,new jersey,1000,atlantic,
,8512,,new jersey,250,mercer,
,12435,,new york,5000,ulster,
,8810,,new jersey,225,middlesex,
,8201,,new jersey,599,atlantic,
,8873,,new jersey,1241,somerset,
,8402,,new jersey,4700,atlantic,
,7866,,new jersey,1000,morris,
,8205,,new jersey,250,atlantic,
,7059,,new jersey,4682,somerset,
,7976,,new jersey,36425,morris,
,7834,,new jersey,2200,morris,
,8514,,new jersey,1026,monmouth,
,7960,,new jersey,55400,morris,
,8533,,new jersey,1300,ocean,
,7950,,new jersey,160,morris,
,8406,,new jersey,760,atlantic,
,7878,,new jersey,200,morris,
,12986,,new york,500,st. lawrence,
,8854,,new jersey,3250,middlesex,
,7935,,new jersey,2000,morris,
,7927,,new jersey,1000,morris,
,8535,,new jersey,1000,monmouth,
,8901,,new jersey,2600,middlesex,
,7069,,new jersey,6150,somerset,
,7046,,new jersey,10400,morris,
,8850,,new jersey,1000,middlesex,
,8401,,new jersey,6894,atlantic,
,7922,,new jersey,5550,union,
,8831,,new jersey,5074,middlesex,
,7981,,new jersey,1000,morris,
,8904,,new jersey,1000,middlesex,
,7054,,new jersey,7750,morris,
,7940,,new jersey,11101,morris,
,10958,,new york,3200,orange,
,7005,,new jersey,500,morris,
,8816,,new jersey,6323,middlesex,
,7062,,new jersey,500,union,
,7974,,new jersey,3200,union,
,8817,,new jersey,2450,middlesex,
,7928,,new jersey,159028,morris,
,8884,,new jersey,365,middlesex,
,7932,,new jersey,12300,morris,
,7023,,new jersey,3500,union,
,7034,,new jersey,500,morris,
,7076,,new jersey,550,union,
,7045,,new jersey,20000,morris,
,7936,,new jersey,3700,morris,
,7901,,new jersey,146950,union,
,7405,,new jersey,3700,morris,
,8840,,new jersey,750,middlesex,
,10941,,new york,250,orange,
,10990,,new york,5423,orange,
,8820,,new jersey,3500,middlesex,
,7092,,new jersey,3420,union,
,7082,,new jersey,2700,morris,
,7090,,new jersey,14506,union,
,7058,,new jersey,1000,morris,
,8837,,new jersey,1250,middlesex,
,8857,,new jersey,6725,middlesex,
,7078,,new jersey,144750,essex,
,8527,,new jersey,1000,ocean,
,7081,,new jersey,536,union,
,7039,,new jersey,31000,essex,
,7067,,new jersey,59757,middlesex,
,7066,,new jersey,245,union,
,7068,,new jersey,2089,essex,
,7016,,new jersey,7250,union,
,7041,,new jersey,1050,essex,
,7004,,new jersey,3000,essex,
,7035,,new jersey,750,morris,
,7442,,new jersey,500,passaic,
,7095,,new jersey,50,middlesex,
,7065,,new jersey,500,union,
,7021,,new jersey,8500,essex,
,7006,,new jersey,5996,essex,
,7728,,new jersey,8025,monmouth,
,8005,,new jersey,500,ocean,
,7083,,new jersey,5705,essex,
,7040,,new jersey,999,essex,
,7751,,new jersey,11050,monmouth,
,7746,,new jersey,14100,monmouth,
,10918,,new york,13350,orange,
,8050,,new jersey,1700,ocean,
,7052,,new jersey,8972,essex,
,7036,,new jersey,150,union,
,8757,,new jersey,700,ocean,
,7470,,new jersey,5025,passaic,
,10307,,new york,3500,richmond,
,7044,,new jersey,4700,essex,
,7747,,new jersey,1000,monmouth,
,7721,,new jersey,209,monmouth,
,7436,,new jersey,3700,bergen,
,8755,,new jersey,1000,ocean,
,7008,,new jersey,274,middlesex,
,7009,,new jersey,1550,essex,
,7205,,new jersey,5400,union,
,7208,,new jersey,250,union,
,7512,,new jersey,2000,passaic,
,7042,,new jersey,500,essex,
,7424,,new jersey,542,passaic,
,10309,,new york,1750,richmond,
,10987,,new york,1850,orange,
,8701,,new jersey,60500,ocean,
,7417,,new jersey,14630,bergen,
,7731,,new jersey,275,monmouth,
,7028,,new jersey,250,essex,
,7043,,new jersey,2700,passaic,
,8008,,new jersey,6725,ocean,
,7201,,new jersey,1000,union,
,8722,,new jersey,1000,ocean,
,10950,,new york,60950,orange,
,7103,,new jersey,124,essex,
,10974,,new york,2700,rockland,
,7003,,new jersey,3600,essex,
,12053,,new york,1600,montgomery,
,7722,,new jersey,17800,monmouth,
,7508,,new jersey,1231,passaic,
,7522,,new jersey,50,passaic,
,10312,,new york,7680,richmond,
,7102,,new jersey,11500,essex,
,7733,,new jersey,8100,monmouth,
,7013,,new jersey,1500,passaic,
,12983,,new york,2700,franklin,
,7104,,new jersey,1000,essex,
,7481,,new jersey,32969,bergen,
,10303,,new york,250,richmond,
,7430,,new jersey,3000,bergen,
,8721,,new jersey,200,ocean,
,7727,,new jersey,3500,monmouth,
,7105,,new jersey,500,essex,
,8753,,new jersey,10098,ocean,
,10308,,new york,69800,richmond,
,8732,,new jersey,1000,ocean,
,10314,,new york,15930,richmond,
,7011,,new jersey,5000,passaic,
,7446,,new jersey,10990,bergen,
,7014,,new jersey,1000,passaic,
,7401,,new jersey,500,bergen,
,7031,,new jersey,2500,bergen,
,10901,,new york,13500,rockland,
,7452,,new jersey,1820,bergen,
,7071,,new jersey,450,bergen,
,10930,,new york,200,orange,
,7407,,new jersey,2300,bergen,
,10306,,new york,31714,richmond,
,7002,,new jersey,778,hudson,
,7748,,new jersey,1000,monmouth,
,7410,,new jersey,75,bergen,
,10310,,new york,3460,richmond,
,7450,,new jersey,18000,bergen,
,8006,,new jersey,8400,ocean,
,7070,,new jersey,4450,bergen,
,8724,,new jersey,201,monmouth,
,7057,,new jersey,250,bergen,
,7423,,new jersey,3956,bergen,
,7073,,new jersey,1000,bergen,
,7458,,new jersey,59209,bergen,
,7663,,new jersey,500,bergen,
,10301,,new york,13484,richmond,
,10304,,new york,8400,richmond,
,7305,,new jersey,2250,hudson,
,7075,,new jersey,350,bergen,
,7072,,new jersey,300,bergen,
,8752,,new jersey,7550,ocean,
,7701,,new jersey,9193,monmouth,
,10952,,new york,21335,rockland,
,7311,,new jersey,2000,hudson,
,7604,,new jersey,10245,bergen,
,10305,,new york,3350,richmond,
,7652,,new jersey,7500,bergen,
,7724,,new jersey,4288,monmouth,
,12443,,new york,250,ulster,
,7306,,new jersey,500,hudson,
,7607,,new jersey,300,bergen,
,8730,,new jersey,250,monmouth,
,7676,,new jersey,250,bergen,
,7737,,new jersey,2700,monmouth,
,8742,,new jersey,20121,ocean,
,7094,,new jersey,250,hudson,
,7677,,new jersey,5800,bergen,
,12553,,new york,2400,orange,
,8736,,new jersey,532,monmouth,
,8738,,new jersey,500,ocean,
,7753,,new jersey,1000,monmouth,
,7601,,new jersey,12365,bergen,
,7302,,new jersey,1490,hudson,
,7719,,new jersey,13049,monmouth,
,10970,,new york,36349,rockland,
,10977,,new york,2250,rockland,
,8750,,new jersey,500,monmouth,
,10004,,new york,51510,new york,
,12550,,new york,209,orange,
,7656,,new jersey,1234,bergen,
,7739,,new jersey,500,monmouth,
,7661,,new jersey,500,bergen,
,7704,,new jersey,750,monmouth,
,12518,,new york,265,orange,
,7716,,new jersey,3950,monmouth,
,7762,,new jersey,2084,monmouth,
,7030,,new jersey,6500,hudson,
,7675,,new jersey,9556,bergen,
,12009,,new york,1000,albany,
,7712,,new jersey,2040,monmouth,
,11209,,new york,14400,kings,
,12470,,new york,1000,greene,
,7660,,new jersey,2250,bergen,
,12401,,new york,250,ulster,
,7086,,new jersey,1583,hudson,
,10984,,new york,672,rockland,
,7646,,new jersey,2817,bergen,
,10280,,new york,2700,new york,
,10965,,new york,1000,rockland,
,7717,,new jersey,500,monmouth,
,11220,,new york,1000,kings,
,10282,,new york,40570,new york,
,10006,,new york,3950,new york,
,7757,,new jersey,3157,monmouth,
,7093,,new jersey,1800,hudson,
,11228,,new york,1936,kings,
,10980,,new york,1000,rockland,
,7666,,new jersey,20500,bergen,
,10271,,new york,500,new york,
,10005,,new york,16310,new york,
,10007,,new york,5451,new york,
,10014,,new york,28306,new york,
,10013,,new york,43350,new york,
,11232,,new york,1000,kings,
,7657,,new jersey,250,bergen,
,10038,,new york,14734,new york,
,11231,,new york,4450,kings,
,7723,,new jersey,1000,monmouth,
,10011,,new york,37900,new york,
,7621,,new jersey,2700,bergen,
,10012,,new york,16225,new york,
,10001,,new york,34722,new york,
,11219,,new york,14735,kings,
,11214,,new york,6400,kings,
,7760,,new jersey,21050,monmouth,
,10956,,new york,12355,rockland,
,7650,,new jersey,2700,bergen,
,7628,,new jersey,5650,bergen,
,10018,,new york,13650,new york,
,10119,,new york,2700,new york,
,7740,,new jersey,500,monmouth,
,10069,,new york,43500,new york,
,7732,,new jersey,1250,monmouth,
,10036,,new york,162040,new york,
,7010,,new jersey,3700,bergen,
,12306,,new york,3910,albany,
,10003,,new york,67375,new york,
,11201,,new york,11462,kings,
,10002,,new york,2500,new york,
,11215,,new york,7920,kings,
,10019,,new york,1073116,new york,
,7605,,new jersey,12900,bergen,
,11204,,new york,26125,kings,
,10023,,new york,305705,new york,
,10010,,new york,60742,new york,
,10020,,new york,47849,new york,
,7750,,new jersey,1517,monmouth,
,10112,,new york,5400,new york,
,7640,,new jersey,500,bergen,
,10165,,new york,2350,new york,
,10009,,new york,32891,new york,
,10103,,new york,250,new york,
,11217,,new york,2350,kings,
,10111,,new york,20650,new york,
,10016,,new york,75078,new york,
,10024,,new york,210872,new york,
,10168,,new york,250,new york,
,10169,,new york,3200,new york,
,11218,,new york,1275,kings,
,7631,,new jersey,29810,bergen,
,10174,,new york,7700,new york,
,7024,,new jersey,36300,bergen,
,10167,,new york,87400,new york,
,10172,,new york,1000,new york,
,10171,,new york,2500,new york,
,7020,,new jersey,3425,bergen,
,10153,,new york,36900,new york,
,10154,,new york,93240,new york,
,10017,,new york,210334,new york,
,11223,,new york,10850,kings,
,10152,,new york,2700,new york,
,10994,,new york,2950,rockland,
,10025,,new york,25700,new york,
,10022,,new york,18957452,new york,
,11205,,new york,5500,kings,
,7626,,new jersey,1500,bergen,
,7670,,new jersey,10100,bergen,
,11230,,new york,12873,kings,
,12302,,new york,989,schenectady,
,11238,,new york,1500,kings,
,7624,,new jersey,3245,bergen,
,10021,,new york,675199,new york,
,7627,,new jersey,2700,bergen,
,10065,,new york,291722,new york,
,12946,,new york,2000,essex,
,12186,,new york,1000,albany,
,7648,,new jersey,244,bergen,
,11226,,new york,6400,kings,
,10027,,new york,500,new york,
,11211,,new york,29550,kings,
,10028,,new york,430663,new york,
,7632,,new jersey,225,bergen,
,10983,,new york,2998,rockland,
,10128,,new york,178645,new york,
,11235,,new york,6310,kings,
,10075,,new york,132826,new york,
,10162,,new york,3825,new york,
,10031,,new york,4950,new york,
,10029,,new york,12700,new york,
,11222,,new york,1000,kings,
,11210,,new york,12900,kings,
,10989,,new york,250,rockland,
,12305,,new york,250,schenectady,
,11206,,new york,5400,kings,
,10920,,new york,500,rockland,
,10032,,new york,8600,new york,
,10548,,new york,500,westchester,
,11229,,new york,1282,kings,
,11101,,new york,5500,queens,
,12303,,new york,1500,albany,
,10033,,new york,2950,new york,
,11213,,new york,4700,kings,
,11106,,new york,3000,queens,
,7620,,new jersey,9750,bergen,
,10040,,new york,5400,new york,
,10976,,new york,1500,rockland,
,10960,,new york,250,rockland,
,12067,,new york,220,albany,
,11102,,new york,1250,queens,
,11234,,new york,20300,kings,
,10524,,new york,1000,putnam,
,12308,,new york,5400,schenectady,
,10034,,new york,2700,new york,
,11237,,new york,750,kings,
,10566,,new york,400,westchester,
,12601,,new york,4981,dutchess,
,10968,,new york,1000,rockland,
,10453,,new york,6000,bronx,
,11103,,new york,250,queens,
,11697,,new york,3550,queens,
,11105,,new york,6250,queens,
,10455,,new york,2600,bronx,
,10463,,new york,19800,new york,
,12304,,new york,500,schenectady,
,11377,,new york,13946,queens,
,11236,,new york,500,kings,
,10471,,new york,7739,bronx,
,11378,,new york,239,queens,
,10468,,new york,7900,bronx,
,12524,,new york,53315,dutchess,
,12590,,new york,3781,dutchess,
,11207,,new york,450,kings,
,10459,,new york,2700,bronx,
,11385,,new york,1500,queens,
,11370,,new york,250,queens,
,11372,,new york,8400,queens,
,12572,,new york,500,dutchess,
,10701,,new york,519,westchester,
,12603,,new york,3370,dutchess,
,12309,,new york,2500,schenectady,
,10703,,new york,5425,westchester,
,11379,,new york,5750,queens,
,11373,,new york,2950,queens,
,10503,,new york,300,westchester,
,10706,,new york,1600,westchester,
,12159,,new york,2700,albany,
,11369,,new york,426,queens,
,10533,,new york,3500,westchester,
,10704,,new york,109400,westchester,
,11374,,new york,3250,queens,
,10470,,new york,3000,bronx,
,12020,,new york,10700,saratoga,
,10462,,new york,5400,bronx,
,11368,,new york,2000,queens,
,11421,,new york,215,queens,
,10591,,new york,6200,westchester,
,11416,,new york,250,queens,
,10562,,new york,1750,westchester,
,10469,,new york,500,bronx,
,11694,,new york,550,queens,
,10466,,new york,1200,bronx,
,11375,,new york,9210,queens,
,10710,,new york,815,westchester,
,11417,,new york,250,queens,
,11356,,new york,400,queens,
,10502,,new york,900,westchester,
,12054,,new york,2500,albany,
,10461,,new york,5000,bronx,
,10550,,new york,12670,westchester,
,11418,,new york,1000,queens,
,10510,,new york,27400,westchester,
,10708,,new york,88640,westchester,
,12203,,new york,1853,albany,
,11415,,new york,3750,queens,
,10552,,new york,3000,westchester,
,10475,,new york,500,bronx,
,11354,,new york,14051,queens,
,10707,,new york,1465,westchester,
,11419,,new york,275,queens,
,11367,,new york,1500,queens,
,11693,,new york,750,queens,
,12205,,new york,2500,albany,
,10465,,new york,5400,bronx,
,10709,,new york,2000,westchester,
,11435,,new york,1000,queens,
,10607,,new york,1000,westchester,
,11357,,new york,1000,queens,
,10803,,new york,12387,westchester,
,10530,,new york,3118,westchester,
,12569,,new york,2719,dutchess,
,10583,,new york,64040,westchester,
,12077,,new york,1250,albany,
,11358,,new york,503,queens,
,12533,,new york,4450,dutchess,
,11432,,new york,4750,queens,
,10546,,new york,1000,westchester,
,11365,,new york,1040,queens,
,10598,,new york,8600,westchester,
,10570,,new york,2000,westchester,
,10804,,new york,32760,westchester,
,10801,,new york,14153,westchester,
,12065,,new york,2251,saratoga,
,12578,,new york,2500,dutchess,
,11360,,new york,750,queens,
,10805,,new york,1050,westchester,
,10595,,new york,500,westchester,
,10594,,new york,500,westchester,
,10603,,new york,2005,westchester,
,10514,,new york,16600,westchester,
,11361,,new york,3050,queens,
,12866,,new york,7293,saratoga,
,12211,,new york,3970,albany,
,11423,,new york,275,queens,
,12110,,new york,2700,albany,
,12514,,new york,12050,dutchess,
,10501,,new york,250,westchester,
,10601,,new york,10250,westchester,
,12202,,new york,50,albany,
,11364,,new york,3100,queens,
,11691,,new york,24350,queens,
,12210,,new york,269460,albany,
,10538,,new york,370700,westchester,
,10541,,new york,2700,westchester,
,10605,,new york,3750,westchester,
,11427,,new york,1250,queens,
,11363,,new york,5252,queens,
,10604,,new york,4500,westchester,
,11024,,new york,27900,nassau,
,10543,,new york,12750,westchester,
,11023,,new york,6600,nassau,
,11362,,new york,7722,queens,
,11559,,new york,68450,nassau,
,10549,,new york,11053,westchester,
,11509,,new york,3500,nassau,
,11516,,new york,2250,nassau,
,11021,,new york,37726,nassau,
,11426,,new york,2500,queens,
,10528,,new york,8455,westchester,
,11020,,new york,17200,nassau,
,10577,,new york,11600,westchester,
,11598,,new york,22800,nassau,
,11581,,new york,2750,nassau,
,12189,,new york,250,albany,
,12047,,new york,500,albany,
,12106,,new york,1000,columbia,
,11001,,new york,2500,queens,
,10504,,new york,12450,westchester,
,11580,,new york,1922,nassau,
,11003,,new york,250,queens,
,12581,,new york,6900,dutchess,
,11042,,new york,11100,nassau,
,11050,,new york,123102,nassau,
,11557,,new york,500,nassau,
,10589,,new york,2250,westchester,
,10507,,new york,6900,westchester,
,10580,,new york,47200,westchester,
,12188,,new york,1000,saratoga,
,11030,,new york,85367,nassau,
,10536,,new york,39690,westchester,
,10512,,new york,2700,putnam,
,12545,,new york,41025,dutchess,
,11040,,new york,2720,nassau,
,12804,,new york,4950,washington,
,12061,,new york,750,rensselaer,
,10573,,new york,13110,westchester,
,11563,,new york,1950,nassau,
,11565,,new york,2700,nassau,
,11518,,new york,500,nassau,
,12567,,new york,5500,dutchess,
,11561,,new york,1000,nassau,
,12180,,new york,2850,rensselaer,
,6831,,connecticut,466010,fairfield,
,11558,,new york,782,nassau,
,11552,,new york,250,nassau,
,11576,,new york,14175,nassau,
,11507,,new york,750,nassau,
,12801,,new york,20000,warren,
,11596,,new york,500,nassau,
,11530,,new york,31912,nassau,
,11577,,new york,2500,nassau,
,11501,,new york,9675,nassau,
,12198,,new york,1060,rensselaer,
,11570,,new york,6550,nassau,
,11572,,new york,1750,nassau,
,6830,,connecticut,458958,fairfield,
,10506,,new york,16620,westchester,
,11542,,new york,10775,nassau,
,12121,,new york,4000,rensselaer,
,11550,,new york,1000,nassau,
,11514,,new york,500,nassau,
,12123,,new york,1000,rensselaer,
,11545,,new york,12680,nassau,
,11556,,new york,500,nassau,
,11568,,new york,9500,nassau,
,10509,,new york,1250,putnam,
,6807,,connecticut,8309,fairfield,
,11560,,new york,324350,nassau,
,11553,,new york,9350,nassau,
,12522,,new york,10800,dutchess,
,11520,,new york,1000,nassau,
,6878,,connecticut,30800,fairfield,
,10576,,new york,5500,westchester,
,11590,,new york,2989,nassau,
,6870,,connecticut,7300,fairfield,
,6903,,connecticut,5295,fairfield,
,11709,,new york,2500,nassau,
,11765,,new york,50300,nassau,
,11554,,new york,1385,nassau,
,11566,,new york,8745,nassau,
,6905,,connecticut,12900,fairfield,
,10590,,new york,4350,westchester,
,6901,,connecticut,28888,fairfield,
,6902,,connecticut,20700,fairfield,
,11753,,new york,9300,nassau,
,11732,,new york,9600,nassau,
,11710,,new york,2225,nassau,
,11801,,new york,10465,nassau,
,12972,,new york,2000,clinton,
,11771,,new york,33450,nassau,
,12546,,new york,3200,columbia,
,11756,,new york,1865,nassau,
,12992,,new york,300,clinton,
,11793,,new york,750,nassau,
,12062,,new york,500,rensselaer,
,12834,,new york,2700,washington,
,11791,,new york,43500,nassau,
,6840,,connecticut,98956,fairfield,
,6877,,connecticut,10550,fairfield,
,12094,,new york,1130,washington,
,11783,,new york,5400,nassau,
,11714,,new york,31825,nassau,
,6820,,connecticut,75107,fairfield,
,11803,,new york,2280,nassau,
,6811,,connecticut,10000,fairfield,
,11797,,new york,10200,nassau,
,12901,,new york,2109,clinton,
,6069,,connecticut,1250,litchfield,
,11758,,new york,1781,nassau,
,11804,,new york,250,nassau,
,6757,,connecticut,240,litchfield,
,6810,,connecticut,2500,fairfield,
,11762,,new york,500,nassau,
,11724,,new york,500,suffolk,
,11735,,new york,16388,nassau,
,6853,,connecticut,11050,fairfield,
,6897,,connecticut,9949,fairfield,
,6850,,connecticut,10810,fairfield,
,11701,,new york,2736,suffolk,
